timestamp,year,month,day,hour,event_number,avg_temp_degC,avg_pressure_hPa,avg_rel_humidity,ambient_humidity,final_humidity,ambient_CO2_kg,ambient_CO2_ppm,beta,duration_sec,change_in_CO2_kg,1st_order_beta_0,1st_order_beta_0_max,1st_order_beta_0_min,1st_order_r_sq,2nd_order_beta_0,2nd_order_beta_0_max,2nd_order_beta_0_min,2nd_order_beta_1,2nd_order_beta_1_max,2nd_order_beta_1_min,2nd_order_r_sq,flux_umol_m2_sec,flux_max_umol_m2_sec,flux_min_umol_m2_sec,qaqc_flags,datafile,chamber_volume_cm3,chamber_area_cm2,treatment,block,location,replicate
2019-08-07T13:55:06+00:00,2019,8,7,14,0, 41.6,803.4, 28.9, 27.1, 29.5,5.99E-07,  219,4.44E-09,293.0,1.30E-06,2.57E-09,2.75E-09,2.39E-09,-0.047,4.444E-09,4.58E-09,4.31E-09,-8.51E-12,1.27E-10,-1.44E-10,0.381,6.940,7.152,6.728,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T14:55:21+00:00,2019,8,7,15,1, 34.5,810.5, 30.6, 26.5, 31.8,8.16E-07,  188,2.10E-09,278.0,5.85E-07,1.78E-09,1.86E-09,1.69E-09,0.827,2.103E-09,2.19E-09,2.02E-09,-1.57E-12,8.32E-11,-8.64E-11,0.837,3.284,3.417,3.152,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T15:55:21+00:00,2019,8,7,16,2, 25.0,822.4, 50.6, 49.7, 50.7,1.08E-06,  250,1.74E-09,278.0,4.83E-07,1.74E-09,1.84E-09,1.63E-09,0.869,1.208E-09,1.31E-09,1.11E-09,2.52E-12,1.00E-10,-9.52E-11,0.882,2.711,2.871,2.550,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T16:55:21+00:00,2019,8,7,17,3, 25.6,821.5, 56.0, 52.7, 56.8,9.64E-07,  238,1.77E-09,278.0,4.92E-07,1.48E-09,1.52E-09,1.44E-09,0.930,1.768E-09,1.81E-09,1.73E-09,-1.38E-12,3.87E-11,-4.14E-11,0.942,2.762,2.824,2.699,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T17:55:21+00:00,2019,8,7,18,4, 31.5,816.1, 36.2, 30.6, 38.8,8.08E-07,  238,3.83E-09,278.0,1.07E-06,2.97E-09,3.08E-09,2.86E-09,0.852,3.833E-09,3.93E-09,3.74E-09,-4.12E-12,9.06E-11,-9.89E-11,0.888,5.985,6.133,5.837,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T18:55:21+00:00,2019,8,7,19,5, 20.7,828.0, 58.8, 54.6, 59.8,1.10E-06,  255,2.93E-09,278.0,8.15E-07,2.66E-09,2.70E-09,2.61E-09,0.980,2.930E-09,2.97E-09,2.89E-09,-1.31E-12,4.13E-11,-4.39E-11,0.983,4.576,4.643,4.510,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T19:55:21+00:00,2019,8,7,20,6, 18.3,831.6, 67.3, 63.9, 68.1,9.22E-07,  213,2.32E-09,278.0,6.44E-07,2.32E-09,2.35E-09,2.28E-09,0.986,2.161E-09,2.19E-09,2.13E-09,7.42E-13,3.38E-11,-3.23E-11,0.987,3.617,3.670,3.563,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T20:55:21+00:00,2019,8,7,21,7, 17.9,832.6, 71.3, 69.5, 71.6,1.19E-06,  284,2.54E-09,278.0,7.05E-07,2.31E-09,2.36E-09,2.27E-09,0.975,2.536E-09,2.58E-09,2.49E-09,-1.08E-12,4.08E-11,-4.29E-11,0.978,3.961,4.026,3.896,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T21:55:21+00:00,2019,8,7,22,8, 17.0,834.3, 75.2, 73.5, 75.9,1.41E-06,  322,2.44E-09,278.0,6.79E-07,2.44E-09,2.50E-09,2.38E-09,0.964,2.352E-09,2.41E-09,2.29E-09,4.32E-13,6.26E-11,-6.17E-11,0.964,3.814,3.912,3.717,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T22:55:21+00:00,2019,8,7,23,9, 16.5,835.1, 78.1, 77.8, 78.3,1.39E-06,  339,4.27E-09,278.0,1.19E-06,3.06E-09,3.15E-09,2.97E-09,0.905,4.275E-09,4.33E-09,4.22E-09,-5.83E-12,4.76E-11,-5.93E-11,0.968,6.676,6.759,6.592,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-07T23:55:21+00:00,2019,8,8,0,10, 16.3,835.1, 80.6, 80.5, 80.6,1.41E-06,  345,4.35E-09,278.0,1.21E-06,3.59E-09,3.65E-09,3.53E-09,0.978,4.346E-09,4.38E-09,4.31E-09,-3.60E-12,3.29E-11,-4.01E-11,0.991,6.787,6.844,6.730,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T00:55:21+00:00,2019,8,8,1,11, 15.8,835.6, 82.1, 81.9, 82.1,1.42E-06,  351,4.35E-09,278.0,1.21E-06,3.63E-09,3.69E-09,3.57E-09,0.973,4.352E-09,4.40E-09,4.31E-09,-3.46E-12,4.29E-11,-4.98E-11,0.986,6.797,6.869,6.725,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T01:55:21+00:00,2019,8,8,2,12, 15.5,835.6, 83.8, 83.6, 83.5,1.59E-06,  347,2.86E-09,278.0,7.96E-07,2.86E-09,2.93E-09,2.80E-09,0.971,2.729E-09,2.79E-09,2.66E-09,6.43E-13,6.53E-11,-6.40E-11,0.971,4.472,4.573,4.370,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T02:55:21+00:00,2019,8,8,3,13, 15.1,835.9, 84.3, 84.2, 84.1,1.61E-06,  371,2.31E-09,278.0,6.43E-07,2.31E-09,2.37E-09,2.26E-09,0.970,1.914E-09,1.96E-09,1.87E-09,1.91E-12,4.92E-11,-4.54E-11,0.976,3.612,3.695,3.529,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T03:55:21+00:00,2019,8,8,4,14, 14.5,836.8, 83.4, 83.0, 83.3,1.69E-06,  400,2.10E-09,278.0,5.83E-07,1.56E-09,1.63E-09,1.50E-09,0.878,2.096E-09,2.15E-09,2.04E-09,-2.55E-12,5.46E-11,-5.97E-11,0.909,3.273,3.363,3.184,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T04:55:21+00:00,2019,8,8,5,15, 13.5,839.2, 84.4, 84.5, 84.2,1.80E-06,  437,1.02E-09,278.0,2.83E-07,1.02E-09,1.05E-09,9.79E-10,0.914,1.018E-09,1.06E-09,9.81E-10,-1.11E-14,3.72E-11,-3.72E-11,0.914,1.590,1.648,1.532,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T05:55:21+00:00,2019,8,8,6,16, 16.3,835.6, 83.3, 82.9, 83.1,1.48E-06,  369,1.89E-09,278.0,5.26E-07,1.43E-09,1.50E-09,1.36E-09,0.758,1.893E-09,1.96E-09,1.83E-09,-2.23E-12,6.08E-11,-6.53E-11,0.800,2.957,3.055,2.858,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T06:55:21+00:00,2019,8,8,7,17, 16.4,835.8, 80.4, 78.4, 81.0,1.77E-06,  437,1.42E-09,278.0,3.95E-07,1.18E-09,1.22E-09,1.14E-09,0.885,1.422E-09,1.46E-09,1.38E-09,-1.15E-12,3.91E-11,-4.14E-11,0.899,2.220,2.283,2.157,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T07:55:21+00:00,2019,8,8,8,18, 19.8,831.7, 77.1, 75.1, 77.6,1.73E-06,  413,8.89E-10,278.0,2.47E-07,8.89E-10,9.71E-10,8.08E-10,0.778,-1.585E-10,-1.09E-10,-2.08E-10,5.02E-12,5.43E-11,-4.43E-11,0.919,1.389,1.516,1.262,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T08:55:21+00:00,2019,8,8,9,19, 24.8,826.4, 57.8, 53.0, 61.1,1.22E-06,  297,5.95E-09,278.0,1.65E-06,3.89E-09,4.04E-09,3.75E-09,0.839,5.948E-09,6.02E-09,5.87E-09,-9.83E-12,6.30E-11,-8.27E-11,0.960,9.289,9.402,9.175,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T09:55:21+00:00,2019,8,8,10,20, 30.2,819.8, 42.9, 35.8, 45.2,8.50E-07,  227,4.47E-09,278.0,1.24E-06,3.22E-09,3.32E-09,3.12E-09,0.909,4.472E-09,4.54E-09,4.41E-09,-5.98E-12,5.74E-11,-6.93E-11,0.963,6.984,7.083,6.885,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T10:55:21+00:00,2019,8,8,11,21, 31.5,816.8, 42.6, 33.2, 44.1,9.41E-07,  235,2.67E-09,278.0,7.41E-07,2.67E-09,2.73E-09,2.60E-09,0.966,2.627E-09,2.69E-09,2.57E-09,1.82E-13,6.08E-11,-6.05E-11,0.966,4.162,4.257,4.068,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T11:55:21+00:00,2019,8,8,12,22, 34.1,812.5, 38.0, 32.2, 39.6,8.41E-07,  237,3.39E-09,278.0,9.41E-07,2.87E-09,2.93E-09,2.81E-09,0.965,3.385E-09,3.43E-09,3.34E-09,-2.48E-12,4.69E-11,-5.19E-11,0.976,5.287,5.364,5.209,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T13:55:21+00:00,2019,8,8,14,23, 36.2,808.4, 36.4, 26.5, 36.6,8.57E-07,  198,9.11E-10,278.0,2.53E-07,9.11E-10,1.05E-09,7.74E-10,0.625,-8.978E-10,-8.18E-10,-9.78E-10,8.66E-12,8.88E-11,-7.15E-11,0.873,1.423,1.638,1.209,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T14:55:21+00:00,2019,8,8,15,24, 33.8,811.0, 31.7, 27.4, 32.8,1.12E-06,  233,5.24E-10,278.0,1.46E-07,5.24E-10,7.64E-10,2.85E-10,0.214,-2.377E-09,-2.22E-09,-2.54E-09,1.39E-11,1.73E-10,-1.46E-10,0.653,0.819,1.193,0.445,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T15:55:21+00:00,2019,8,8,16,25, 38.1,804.2, 26.8, 19.6, 28.8,7.14E-07,  191,3.49E-09,278.0,9.70E-07,3.46E-09,3.53E-09,3.39E-09,0.972,3.488E-09,3.56E-09,3.42E-09,-1.43E-13,7.25E-11,-7.27E-11,0.972,5.448,5.561,5.334,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T16:55:21+00:00,2019,8,8,17,26, 33.2,809.9, 30.0, 24.2, 31.8,8.71E-07,  212,4.05E-09,278.0,1.13E-06,4.05E-09,4.14E-09,3.97E-09,0.976,3.566E-09,3.65E-09,3.49E-09,2.33E-12,8.10E-11,-7.63E-11,0.979,6.328,6.460,6.197,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T17:55:21+00:00,2019,8,8,18,27, 27.1,821.4, 40.4, 34.5, 42.8,8.43E-07,  226,6.65E-09,278.0,1.85E-06,5.73E-09,5.81E-09,5.66E-09,0.986,6.653E-09,6.70E-09,6.60E-09,-4.40E-12,4.68E-11,-5.56E-11,0.994,10.390,10.470,10.310,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T18:55:21+00:00,2019,8,8,19,28, 19.3,830.1, 58.4, 54.9, 59.2,1.11E-06,  258,3.50E-09,278.0,9.73E-07,2.85E-09,2.90E-09,2.80E-09,0.974,3.502E-09,3.54E-09,3.47E-09,-3.11E-12,3.03E-11,-3.65E-11,0.989,5.469,5.521,5.417,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T19:55:21+00:00,2019,8,8,20,29, 17.2,833.2, 66.3, 63.6, 66.8,7.57E-07,  199,5.45E-09,278.0,1.52E-06,3.41E-09,3.56E-09,3.25E-09,0.675,5.450E-09,5.54E-09,5.36E-09,-9.79E-12,8.49E-11,-1.05E-10,0.883,8.511,8.659,8.363,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T20:55:21+00:00,2019,8,8,21,30, 16.9,834.0, 69.5, 67.0, 70.4,9.17E-07,  234,5.25E-09,278.0,1.46E-06,3.45E-09,3.59E-09,3.31E-09,0.801,5.248E-09,5.33E-09,5.17E-09,-8.61E-12,7.05E-11,-8.77E-11,0.933,8.196,8.319,8.072,0000,data/avgP/NMWC_OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
